id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month_sold,yr_sold
1402970070,334888.0,3,2.5,1769,7324,2.0,0,0,2,9,1769,0.0,2012,0.0,98092,47.3307,-122.188,2502,6017,6,2014
8091670030,383000.0,4,2.5,2160,6223,2.0,0,0,2,8,2160,0.0,2010,0.0,98038,47.3494,-122.042,2160,5555,5,2014
255450390,351999.0,3,2.5,2370,4200,2.0,0,0,2,8,2370,0.0,2014,0.0,98038,47.3706,-122.017,2370,4200,7,2014
9347300160,312000.0,3,2.5,1780,4077,2.0,0,0,2,8,1780,0.0,2011,0.0,98038,47.3568,-122.056,1970,4077,1,2015
710600070,674950.0,4,3.5,2650,3127,2.0,0,0,2,8,2230,420.0,2011,0.0,98027,47.5381,-122.046,2330,3137,9,2014
1324300126,415000.0,2,2.5,1160,1219,3.0,0,0,2,8,1160,0.0,2007,0.0,98107,47.6543,-122.358,1320,2800,3,2015
3336500140,208800.0,3,2.5,1390,2450,2.0,0,0,2,7,1390,0.0,2009,0.0,98118,47.5298,-122.269,1390,2450,9,2014
2767604212,452000.0,2,2.5,1260,1131,3.0,0,0,2,8,1260,0.0,2006,0.0,98107,47.6715,-122.384,1490,2500,10,2014
6719600030,837000.0,5,2.75,2940,5225,2.0,0,0,2,8,2760,180.0,2010,0.0,98052,47.6879,-122.107,3090,6261,4,2015
3204930510,780000.0,5,3.5,3190,4247,2.0,0,0,2,8,2430,760.0,2013,0.0,98052,47.7016,-122.103,2580,3989,2,2015
255450030,369946.0,3,2.5,2420,4725,2.0,0,0,2,8,2420,0.0,2014,0.0,98038,47.371,-122.018,2370,4200,9,2014
9476200710,530000.0,3,2.75,3400,7200,2.0,0,2,2,9,2470,930.0,2009,0.0,98056,47.4878,-122.191,1580,8676,6,2014
1329300070,386000.0,4,2.5,2478,6079,2.0,0,0,2,8,2478,0.0,2012,0.0,98030,47.3524,-122.175,2279,6079,3,2015
7203600560,735000.0,4,3.5,3200,7605,2.0,0,2,2,9,2500,700.0,2013,0.0,98198,47.3443,-122.327,2240,4416,9,2014
3869900138,489950.0,3,2.25,1590,926,3.0,0,0,2,8,1590,0.0,2014,0.0,98136,47.5402,-122.387,1640,1321,2,2015
2114700374,357500.0,3,3.0,1730,1442,2.0,0,0,2,8,1440,290.0,2008,0.0,98106,47.5344,-122.348,1370,1524,4,2015
9264450550,329995.0,4,2.5,2303,3680,2.0,0,0,2,8,2303,0.0,2013,0.0,98001,47.2599,-122.283,2303,3760,5,2014
3862710200,414000.0,3,2.5,1790,3754,2.0,0,0,2,8,1790,0.0,2013,0.0,98065,47.534,-121.841,1800,3393,9,2014
291310310,533500.0,3,3.5,2490,3517,2.0,0,0,2,8,1720,770.0,2005,0.0,98027,47.5341,-122.067,1600,2378,12,2014
3814900260,402395.0,4,2.5,2669,5385,2.0,0,0,2,9,2669,0.0,2014,0.0,98092,47.3262,-122.165,2669,4645,3,2015
8562790710,725000.0,4,3.25,2610,2552,2.0,0,0,2,10,2160,450.0,2008,0.0,98027,47.5322,-122.076,2610,2664,4,2015
2895800640,239800.0,2,1.75,1290,1493,2.0,0,0,2,8,1290,0.0,2014,0.0,98106,47.5171,-122.346,1410,1875,9,2014
3438500253,616950.0,5,3.5,3560,5008,2.0,0,0,2,8,2810,750.0,2013,0.0,98106,47.5542,-122.359,2910,5026,9,2014
2770601769,435000.0,3,2.25,1230,1238,2.0,0,0,2,8,1080,150.0,2009,0.0,98199,47.6519,-122.384,1230,953,6,2014
9525600030,631500.0,2,2.5,1780,2493,3.0,0,0,2,8,1780,0.0,1981,0.0,98107,47.6704,-122.358,2050,4400,4,2015
993002108,399995.0,3,1.5,1140,1069,3.0,0,0,2,8,1140,0.0,2005,0.0,98103,47.6907,-122.342,1230,1276,3,2015
993000327,369950.0,3,2.0,1270,1320,3.0,0,0,2,8,1270,0.0,2006,0.0,98103,47.6937,-122.342,1370,1320,5,2014
1523059239,475000.0,5,3.5,2780,3583,2.0,0,0,2,8,2180,600.0,2005,0.0,98059,47.4879,-122.152,2640,3850,4,2015
7967000270,353000.0,4,2.5,1912,5000,2.0,0,0,2,8,1912,0.0,2012,0.0,98001,47.3511,-122.275,2020,5000,11,2014
7137800310,329950.0,4,2.5,2300,9690,2.0,0,0,2,8,2300,0.0,2006,0.0,98023,47.2793,-122.352,1200,9085,2,2015
2211300260,367000.0,3,2.5,2828,4050,2.0,0,0,2,8,2828,0.0,2013,0.0,98030,47.382,-122.197,2513,4507,3,2015
8956200070,447500.0,4,2.5,2425,9017,2.0,0,0,2,9,2425,0.0,2013,0.0,98001,47.3003,-122.263,2725,7019,9,2014
1257201420,595000.0,4,3.25,3730,4560,2.0,0,0,2,9,2760,970.0,2015,0.0,98103,47.6725,-122.33,1800,4560,7,2014
9831200186,690000.0,2,2.5,1990,1756,3.0,0,0,2,9,1780,210.0,2005,0.0,98102,47.6264,-122.323,1955,1438,2,2015
7660100238,329950.0,3,2.5,1300,812,2.0,0,0,2,8,880,420.0,2008,0.0,98144,47.5893,-122.317,1300,824,11,2014
5381000477,399500.0,4,2.5,2560,7492,2.0,0,0,2,8,2560,0.0,2014,0.0,98188,47.4467,-122.287,1260,11541,1,2015
207700180,555000.0,5,2.5,2450,5047,2.0,0,0,2,8,2450,0.0,2007,0.0,98011,47.7724,-122.168,2450,4478,1,2015
5288200072,427000.0,2,1.5,1440,725,2.0,0,0,2,8,1100,340.0,2011,0.0,98126,47.5607,-122.378,1440,4255,10,2014
9524100322,375000.0,3,2.25,1140,1557,3.0,0,0,2,8,1140,0.0,2007,0.0,98103,47.6947,-122.342,1140,1245,10,2014
1732800184,499000.0,2,1.5,1110,957,2.0,0,0,2,8,930,180.0,2005,0.0,98119,47.6319,-122.362,1680,1104,5,2014
8165500790,336900.0,3,2.5,1690,1200,2.0,0,0,2,8,1410,280.0,2014,0.0,98106,47.5388,-122.367,1740,1664,12,2014
7658600081,555000.0,2,2.75,1950,1610,3.0,0,0,2,8,1950,0.0,2009,0.0,98144,47.5925,-122.302,910,1745,9,2014
8010100220,999950.0,4,3.5,3310,4684,2.0,0,0,2,9,2290,1020.0,2014,0.0,98116,47.57899999999999,-122.389,1850,4750,10,2014
7974200452,975000.0,5,3.0,2620,5477,2.0,0,0,2,10,2620,0.0,2009,0.0,98115,47.6804,-122.288,1680,5217,6,2014
8943600360,299000.0,3,2.25,1350,3582,2.0,0,0,2,8,1350,0.0,2010,0.0,98031,47.4214,-122.191,1940,3860,2,2015
3026059361,479000.0,2,2.5,1741,1439,2.0,0,0,2,8,1446,295.0,2007,0.0,98034,47.7043,-122.209,2090,10454,4,2015
6130500120,428000.0,3,2.5,1650,2201,3.0,0,0,2,8,1650,0.0,2007,0.0,98133,47.7108,-122.333,1650,1965,4,2015
3575305485,409000.0,3,2.5,1890,6500,2.0,0,0,2,7,1890,0.0,2012,0.0,98074,47.6225,-122.058,2340,7500,8,2014
666000142,798500.0,3,3.0,1950,1833,3.0,0,0,2,9,1610,340.0,2009,0.0,98004,47.6078,-122.202,2040,2131,3,2015
1604730150,639983.0,5,3.0,2800,5700,2.0,0,0,2,8,2800,0.0,2014,0.0,98059,47.4969,-122.145,2910,5349,10,2014
8669180150,300000.0,4,3.0,1984,4419,2.0,0,0,2,7,1984,0.0,2010,0.0,98002,47.3514,-122.213,2440,4418,3,2015
1081330180,627000.0,4,2.5,2750,11830,2.0,0,0,2,9,2750,0.0,2014,0.0,98059,47.4698,-122.121,2310,11830,12,2014
2309710230,275000.0,3,2.75,1740,5757,1.0,0,0,2,7,1740,0.0,2010,0.0,98022,47.1941,-121.979,2380,5647,4,2015
2895800610,352800.0,4,2.25,1800,2752,2.0,0,0,2,8,1800,0.0,2014,0.0,98106,47.5167,-122.346,1650,2752,9,2014
3362400092,565000.0,3,2.25,1540,1005,3.0,0,0,2,8,1540,0.0,2008,0.0,98103,47.6828,-122.346,1510,1501,3,2015
3052700385,765000.0,4,2.25,2030,2222,2.0,0,0,2,9,1610,420.0,2015,0.0,98117,47.679,-122.375,1420,2222,4,2015
8024200674,461000.0,3,1.5,1270,1416,3.0,0,0,2,8,1270,0.0,2007,0.0,98115,47.6988,-122.317,1270,1413,2,2015
3353400092,270500.0,5,2.5,2406,7093,2.0,0,0,2,8,2406,0.0,2006,0.0,98001,47.2615,-122.252,1767,7093,12,2014
6003500749,640000.0,2,2.25,1540,965,3.0,0,0,2,9,1540,0.0,2007,0.0,98122,47.6181,-122.318,1410,964,7,2014
8956200530,457000.0,4,2.5,2820,6983,2.0,0,0,2,9,2820,0.0,2013,0.0,98001,47.2958,-122.265,2597,7222,8,2014
133000271,355000.0,5,2.5,2540,5100,2.0,0,0,2,7,2540,0.0,2014,0.0,98168,47.5123,-122.316,1400,9440,12,2014
6749700063,356000.0,2,2.25,1230,989,3.0,0,0,2,8,1230,0.0,2007,0.0,98103,47.6975,-122.348,1230,1223,12,2014
3278613060,425000.0,4,2.5,1900,2766,2.0,0,0,2,8,1900,0.0,2014,0.0,98106,47.543,-122.368,1900,2604,8,2014
7708200880,562500.0,5,2.75,2920,6327,2.0,0,0,2,8,2920,0.0,2007,0.0,98059,47.4935,-122.145,2520,5026,9,2014
2767600673,460000.0,3,2.5,1450,1053,2.0,0,0,2,8,940,510.0,2008,0.0,98107,47.6754,-122.374,1410,1080,7,2014
993000308,401000.0,3,2.0,1270,1333,3.0,0,0,2,8,1270,0.0,2006,0.0,98103,47.6933,-122.342,1330,1333,3,2015
3364900040,1100000.0,3,2.5,2550,5100,2.0,0,0,2,9,2550,0.0,2014,0.0,98115,47.6757,-122.326,1250,4080,8,2014
9578090180,850000.0,4,3.0,3070,7150,2.0,0,0,2,9,3070,0.0,2007,0.0,98052,47.7079,-122.107,3200,6984,4,2015
9542840120,274500.0,3,2.25,1450,4050,2.0,0,0,2,7,1450,0.0,2010,0.0,98038,47.367,-122.019,1660,3800,7,2014
1773100972,312000.0,3,2.25,1490,974,2.0,0,0,2,7,1220,270.0,2009,0.0,98106,47.5567,-122.363,1490,1283,5,2014
3626039424,320000.0,3,2.25,1200,1400,3.0,0,0,2,8,1200,0.0,2005,0.0,98133,47.7046,-122.357,1370,6552,6,2014
3175200220,410000.0,3,2.5,2150,4332,2.0,0,0,2,8,2150,0.0,2013,0.0,98019,47.7373,-121.969,2140,4332,1,2015
7813500040,335000.0,4,2.5,1900,3301,2.0,0,0,2,7,1900,0.0,2007,0.0,98178,47.489,-122.249,1960,3379,10,2014
7242800040,519990.0,4,3.25,1690,1321,2.0,0,0,2,8,1320,370.0,2014,0.0,98052,47.678,-122.117,3080,4558,1,2015
1442880650,533112.0,4,2.75,2790,8853,2.0,0,0,2,8,2790,0.0,2013,0.0,98045,47.4842,-121.772,2790,8092,6,2014
3355400242,274900.0,3,2.0,1936,6612,2.0,0,0,2,7,1936,0.0,2014,0.0,98001,47.2602,-122.246,1620,21600,10,2014
8562780540,325000.0,2,2.25,1150,711,2.0,0,0,2,7,1150,0.0,2013,0.0,98027,47.5323,-122.07,1150,748,12,2014
3578600141,550000.0,4,2.5,2470,7539,2.0,0,0,2,9,2470,0.0,2006,0.0,98028,47.7407,-122.226,2580,7539,9,2014
53500450,311850.0,4,2.5,1890,4158,2.0,0,0,2,8,1890,0.0,2014,0.0,98042,47.343,-122.056,2720,4549,3,2015
1934800180,526000.0,3,2.5,1626,1583,2.5,0,0,2,8,1419,207.0,2007,0.0,98122,47.6031,-122.309,1400,1583,2,2015
3023000210,375000.0,4,2.5,2250,5306,2.0,0,0,2,8,2250,0.0,2012,0.0,98038,47.356,-122.057,2250,5306,10,2014
1773100967,299999.0,3,2.25,1350,1234,2.0,0,0,2,7,1160,190.0,2007,0.0,98106,47.5565,-122.363,1420,1234,2,2015
2767704777,436000.0,3,2.5,1460,1238,2.0,0,0,2,8,1200,260.0,2008,0.0,98107,47.6719,-122.374,1280,1257,9,2014
1085621960,303000.0,3,2.5,2056,3564,2.0,0,0,2,7,2056,0.0,2014,0.0,98092,47.338,-122.181,2056,3577,12,2014
2771602174,525000.0,2,2.5,1160,1458,2.0,0,0,2,8,1040,120.0,2012,0.0,98119,47.6384,-122.373,1650,2311,7,2014
6762700452,575000.0,3,3.0,1384,1287,2.0,0,0,2,8,1144,240.0,2006,0.0,98102,47.6295,-122.32,1570,1288,6,2014
5695000142,420000.0,2,1.5,1100,1107,3.0,0,0,2,8,1100,0.0,2008,0.0,98103,47.6584,-122.35,1110,2750,10,2014
9578140180,329950.0,3,2.5,2456,7566,2.0,0,0,2,8,2456,0.0,2012,0.0,98023,47.297,-122.351,2478,7212,6,2014
2768200212,499950.0,2,2.5,1320,1157,2.0,0,0,2,8,990,330.0,2014,0.0,98107,47.6689,-122.363,1550,1519,9,2014
7853361210,400000.0,3,2.0,1650,5027,1.5,0,0,2,7,1650,0.0,2009,0.0,98065,47.515,-121.874,2430,6000,2,2015
8141310040,246950.0,3,3.0,1670,4440,1.0,0,0,2,7,1670,0.0,2014,0.0,98022,47.1948,-121.975,1670,4622,6,2014
6852700097,630000.0,3,3.25,1610,1275,2.0,0,0,2,8,1220,390.0,2005,0.0,98102,47.6236,-122.318,1750,3000,8,2014
53500760,287000.0,4,2.5,2660,4082,2.0,0,0,2,7,2660,0.0,2010,0.0,98042,47.3414,-122.055,2390,4876,12,2014
3528900771,600000.0,3,3.25,1690,1473,2.0,0,0,2,8,1380,310.0,2008,0.0,98109,47.6397,-122.345,1670,2594,3,2015
9126100813,490000.0,3,2.25,1620,1062,3.0,0,0,2,8,1620,0.0,2014,0.0,98122,47.6051,-122.304,1560,1728,8,2014
3679400503,330000.0,3,1.75,1300,958,2.0,0,0,2,7,840,460.0,2011,0.0,98108,47.5677,-122.314,1340,1254,3,2015
1760650210,286950.0,4,2.5,1610,4052,2.0,0,0,2,7,1610,0.0,2013,0.0,98042,47.3603,-122.081,2110,4034,12,2014
6382500084,577450.0,3,3.0,1730,1755,3.0,0,0,2,8,1730,0.0,2014,0.0,98117,47.6944,-122.377,1830,1804,10,2014
3023000410,405000.0,5,2.75,2400,4900,2.0,0,0,2,8,2400,0.0,2011,0.0,98038,47.355,-122.057,2110,5696,4,2015
2767601752,510000.0,3,2.5,1420,1237,3.0,0,0,2,8,1420,0.0,2014,0.0,98107,47.674,-122.387,1510,2501,7,2014
2771604196,465000.0,2,1.5,1220,1120,2.5,0,0,2,8,1110,110.0,2008,0.0,98199,47.6374,-122.388,2010,3175,8,2014
9267200062,336000.0,3,2.5,1260,1211,3.0,0,0,2,8,1260,0.0,2004,0.0,98103,47.6969,-122.343,1270,1211,9,2014
3278606110,375000.0,3,2.5,1580,2407,2.0,0,0,2,8,1580,0.0,2013,0.0,98126,47.5455,-122.368,1580,2212,1,2015
1657530180,294500.0,3,2.5,1760,2688,2.0,0,0,2,7,1760,0.0,2005,0.0,98059,47.4903,-122.166,1760,2329,12,2014
2754700035,925000.0,5,3.5,3420,4216,2.0,0,0,2,9,2520,900.0,2008,0.0,98115,47.6799,-122.304,1420,4500,11,2014
2568200120,730000.0,5,2.75,2870,6593,2.0,0,0,2,9,2870,0.0,2006,0.0,98052,47.7075,-122.102,3150,6593,12,2014
6601200040,280000.0,4,2.5,1934,5677,2.0,0,0,2,8,1934,0.0,2013,0.0,98001,47.2602,-122.252,1919,5049,9,2014
2767601750,500000.0,3,1.5,1220,962,3.0,0,0,2,8,1220,0.0,2014,0.0,98107,47.674,-122.387,1510,2501,8,2014
7853350220,605000.0,3,2.75,2450,5750,2.0,0,0,2,9,2450,0.0,2013,0.0,98065,47.5439,-121.862,3200,8036,3,2015
6163900628,379950.0,3,3.25,1860,1787,3.0,0,0,2,8,1860,0.0,2007,0.0,98155,47.7563,-122.316,1830,1787,5,2014
1689401526,605000.0,3,2.5,1500,1119,3.0,0,2,2,7,1110,0.0,2008,0.0,98109,47.6327,-122.346,1500,1057,3,2015
8725950360,720000.0,2,1.75,1570,1108,3.0,0,0,2,9,1570,0.0,2007,0.0,98004,47.6215,-122.2,1940,1160,5,2015
9826700697,549900.0,3,2.0,1280,960,2.0,0,0,2,9,1040,240.0,2014,0.0,98122,47.602,-122.311,1280,1173,11,2014
9578500180,427000.0,3,2.5,3192,5653,2.0,0,0,2,8,3192,0.0,2014,0.0,98023,47.2956,-122.35,3000,5134,1,2015
9826700707,492000.0,3,2.5,1690,1479,3.0,0,0,2,8,1420,270.0,2005,0.0,98122,47.6022,-122.311,1280,1253,10,2014
8138870530,419190.0,2,2.5,1590,1426,2.0,0,0,2,8,1590,0.0,2014,0.0,98029,47.5441,-122.013,1590,1426,5,2014
4188300180,650000.0,3,2.5,2870,7288,2.0,0,0,2,9,2870,0.0,2012,0.0,98011,47.7745,-122.225,2870,5998,11,2014
5416510530,379950.0,4,2.5,2580,4818,2.0,0,0,2,8,2580,0.0,2005,0.0,98038,47.3607,-122.038,2570,5386,11,2014
4181200540,269800.0,4,2.75,1830,3420,2.0,0,0,2,8,1830,0.0,2012,0.0,98198,47.36600000000001,-122.308,1813,3420,7,2014
2222059154,407000.0,4,2.5,2927,6000,2.0,0,0,2,7,2927,0.0,2011,0.0,98042,47.3737,-122.16,2533,6000,8,2014
8032700072,580000.0,3,1.5,1320,1250,3.0,0,0,2,8,1320,0.0,2008,0.0,98103,47.6536,-122.341,1560,1694,4,2015
7203140220,389700.0,3,2.5,1720,3581,2.0,0,0,2,7,1720,0.0,2011,0.0,98053,47.6861,-122.013,1720,3600,1,2015
1278000210,110000.0,2,1.0,828,4524,1.0,0,0,2,6,828,0.0,1968,2007.0,98001,47.2655,-122.244,828,5402,3,2015
6058600220,230000.0,3,1.5,1040,1264,2.0,0,0,2,9,900,140.0,2015,0.0,98144,47.5951,-122.301,1350,3000,7,2014
1442880610,533380.0,4,2.75,2790,6685,2.0,0,0,2,8,2790,0.0,2014,0.0,98045,47.4838,-121.773,2790,6444,8,2014
3679400484,295500.0,3,2.5,1410,1332,2.0,0,0,2,7,960,450.0,2014,0.0,98108,47.5683,-122.314,1410,1343,9,2014
3630220180,812000.0,4,3.5,3370,3634,2.0,0,0,2,9,2750,620.0,2007,0.0,98029,47.5519,-122.001,3200,3650,7,2014
3336500180,324500.0,3,2.5,1660,3990,2.0,0,0,2,7,1660,0.0,2009,0.0,98118,47.5298,-122.268,1670,4050,6,2014
2781270530,193000.0,2,1.75,910,2550,1.0,0,0,2,6,910,0.0,2004,0.0,98038,47.3494,-122.022,1310,2550,3,2015
993001563,355000.0,3,2.25,1280,959,3.0,0,0,2,8,1280,0.0,2005,0.0,98103,47.6914,-122.343,1130,1126,5,2014
9578060540,525000.0,4,2.75,2360,4924,2.0,0,0,2,8,2360,0.0,2008,0.0,98028,47.7737,-122.235,2360,4670,6,2014
2222059052,370950.0,3,2.5,2529,9653,2.0,0,0,2,7,2529,0.0,2012,0.0,98042,47.3738,-122.161,2533,6125,2,2015
1176001117,705000.0,3,2.5,1580,1321,2.0,0,2,2,8,1080,500.0,2014,0.0,98107,47.6688,-122.402,1530,1357,3,2015
7889601165,268000.0,3,2.5,1700,2250,2.0,0,0,2,7,1700,0.0,2014,0.0,98168,47.4914,-122.334,1520,4500,8,2014
7227801581,305450.0,3,2.5,1600,3573,2.0,0,0,2,7,1600,0.0,2013,0.0,98056,47.507,-122.181,1500,11089,5,2014
9895000040,399900.0,2,1.75,1410,1005,1.5,0,0,2,9,900,510.0,2011,0.0,98027,47.5446,-122.018,1440,1188,7,2014
9528102993,495000.0,3,1.5,1580,1228,3.0,0,0,2,8,1580,0.0,2014,0.0,98115,47.6765,-122.32,1580,3605,12,2014
7299600180,303210.0,4,2.5,2009,5000,2.0,0,0,2,8,2009,0.0,2014,0.0,98092,47.2577,-122.198,2009,5182,6,2014
2517000650,300000.0,3,2.5,2090,4590,2.0,0,0,2,7,2090,0.0,2005,0.0,98042,47.3992,-122.163,2190,4060,7,2014
6021503708,334900.0,2,2.5,980,1013,3.0,0,0,2,8,980,0.0,2008,0.0,98117,47.6844,-122.387,980,1023,11,2014
8559300120,477500.0,5,3.5,2815,5619,2.0,0,0,2,9,2815,0.0,2012,0.0,98055,47.4299,-122.207,2583,5295,4,2015
3305100230,820000.0,4,2.5,3170,8523,2.0,0,0,2,9,3170,0.0,2008,0.0,98033,47.6854,-122.184,3230,8523,6,2014
2135200155,580000.0,5,3.25,3030,7410,2.0,0,0,2,8,2150,880.0,2014,0.0,98106,47.553,-122.354,2020,7410,8,2014
2919700109,350000.0,2,2.5,1280,940,2.0,0,0,2,8,1060,220.0,2006,0.0,98103,47.6904,-122.364,1290,2900,7,2014
8725950220,910000.0,3,2.5,2030,1160,3.0,0,0,2,9,1970,60.0,2007,0.0,98004,47.6213,-122.2,1950,1160,2,2015
1776230220,414000.0,3,2.5,2490,4540,2.5,0,0,2,8,2490,0.0,2012,0.0,98059,47.5051,-122.155,2640,3844,6,2014
9211010230,525000.0,3,2.5,3030,4500,2.0,0,0,2,8,3030,0.0,2009,0.0,98059,47.4944,-122.15,3030,4501,3,2015
1972201772,650000.0,2,2.5,1470,690,3.0,0,3,2,8,1470,0.0,2008,0.0,98103,47.6523,-122.346,1480,1284,4,2015
9268851320,450000.0,3,2.25,1620,997,2.5,0,0,2,8,1540,80.0,2012,0.0,98027,47.5394,-122.027,1620,1068,12,2014
626059365,699000.0,3,3.5,3200,10344,2.0,0,0,2,10,3200,0.0,2007,0.0,98011,47.7636,-122.216,2550,20152,4,2015
3885802136,899000.0,4,2.5,2580,3943,2.0,0,0,2,8,2580,0.0,2013,0.0,98033,47.6853,-122.21,1700,5772,7,2014
7967000150,353500.0,4,3.0,2050,4000,2.0,0,0,2,8,2050,0.0,2014,0.0,98001,47.3523,-122.275,2050,4000,8,2014
7853360720,485000.0,3,2.5,2430,5867,2.0,0,0,2,7,2430,0.0,2011,0.0,98065,47.5162,-121.872,2620,5866,9,2014
8562790150,782900.0,4,3.25,3060,3898,2.0,0,0,2,10,2300,760.0,2014,0.0,98027,47.5311,-122.073,2920,3448,6,2014
1226039124,529000.0,2,2.0,1540,9714,2.0,0,0,2,8,1540,0.0,2008,0.0,98177,47.7628,-122.359,1840,8179,4,2015
2767704251,514700.0,3,3.25,1310,1072,2.0,0,0,2,8,1060,250.0,2008,0.0,98107,47.6744,-122.374,1160,1266,4,2015
3862710210,409316.0,3,2.5,1800,3168,2.0,0,0,2,8,1800,0.0,2014,0.0,98065,47.5342,-121.841,1800,3393,5,2014
255460330,388598.0,3,2.5,2370,4200,2.0,0,0,2,8,2370,0.0,2014,0.0,98038,47.3699,-122.019,2370,4370,5,2015
291310610,415000.0,3,2.25,1445,1512,2.0,0,0,2,7,1300,145.0,2004,0.0,98027,47.5341,-122.069,1445,1082,2,2015
9126101121,521500.0,3,2.25,1450,1619,2.0,0,0,2,8,1140,310.0,2006,0.0,98122,47.6076,-122.304,1580,3472,4,2015
9274200322,580000.0,3,2.5,1740,1236,3.0,0,2,2,8,1740,0.0,2008,0.0,98116,47.5891,-122.387,1740,1280,8,2014
1604601803,525000.0,3,2.75,2130,1400,2.0,0,0,2,9,1080,1050.0,2010,0.0,98118,47.5661,-122.29,1880,3132,4,2015
7702080150,515000.0,5,2.75,2980,4502,2.0,0,0,2,9,2980,0.0,2007,0.0,98028,47.7698,-122.235,2850,4501,12,2014
7853400220,589410.0,3,3.0,2840,7201,2.0,0,0,2,9,2840,0.0,2014,0.0,98065,47.5165,-121.883,2540,5260,9,2014
7697000150,284000.0,3,2.5,1660,4083,2.0,0,0,2,7,1660,0.0,2013,0.0,98038,47.3595,-122.045,1800,4087,10,2014
8562780530,338500.0,2,2.25,1150,711,2.0,0,0,2,7,1150,0.0,2013,0.0,98027,47.5323,-122.071,1150,748,3,2015
291310180,379500.0,3,2.25,1410,1287,2.0,0,0,2,7,1290,0.0,2005,0.0,98027,47.5344,-122.068,1490,1435,6,2014
1972205633,550000.0,3,2.0,1420,1369,2.5,0,0,2,9,1340,80.0,2007,0.0,98109,47.6472,-122.357,1540,2168,7,2014
3023000120,294900.0,3,2.5,1860,5025,2.0,0,0,2,8,1860,0.0,2010,0.0,98038,47.3557,-122.059,2000,5550,9,2014
7548301056,345000.0,2,1.5,1340,1210,2.0,0,0,2,8,1120,220.0,2008,0.0,98144,47.588,-122.305,1340,1213,6,2014
9826701201,450000.0,2,1.5,1530,1012,2.0,0,0,2,8,1200,330.0,2005,0.0,98122,47.602,-122.306,1530,1425,2,2015
6300500476,420000.0,3,2.5,1509,1114,3.0,0,0,2,8,1509,0.0,2014,0.0,98133,47.7049,-122.34,1509,2431,4,2015
2597490410,740000.0,3,2.5,2350,3798,2.0,0,0,2,8,2350,0.0,2013,0.0,98029,47.543,-122.01,2020,3532,4,2015
3448001411,286000.0,2,1.5,1010,825,3.0,0,0,2,7,1010,0.0,2007,0.0,98125,47.7124,-122.301,1128,1080,2,2015
3879900753,727000.0,3,2.5,1580,991,3.0,0,0,2,9,1580,0.0,2009,0.0,98119,47.6276,-122.359,1610,1297,11,2014
2781230230,395000.0,4,3.0,2750,7965,2.0,0,0,2,9,2750,0.0,2012,0.0,98038,47.3479,-122.028,2750,6000,2,2015
3629990180,535000.0,4,2.25,1890,3615,2.0,0,0,2,7,1890,0.0,2005,0.0,98029,47.5493,-121.999,1630,3280,8,2014
9352900222,255000.0,3,2.25,1320,963,2.0,0,0,2,7,1040,280.0,2007,0.0,98106,47.5199,-122.357,1300,1285,12,2014
7338220120,260000.0,4,2.5,2150,3721,2.0,0,0,2,8,2150,0.0,2006,0.0,98002,47.3363,-122.217,2150,3721,10,2014
7203140360,359782.0,3,2.5,1850,3400,2.0,0,0,2,7,1850,0.0,2010,0.0,98053,47.6871,-122.014,1850,3400,12,2014
6056110150,500000.0,2,2.5,1950,2162,2.0,0,0,2,9,1500,450.0,2012,0.0,98118,47.5622,-122.292,1800,2457,3,2015
8121100155,810000.0,4,3.5,2700,2868,2.0,0,0,2,11,1920,780.0,2006,0.0,98118,47.5685,-122.286,1430,3858,2,2015
7853370620,605000.0,5,4.0,3040,6000,2.0,0,0,2,8,2280,760.0,2011,0.0,98065,47.5189,-121.876,3070,5558,2,2015
6400700264,730000.0,4,2.5,2460,7930,2.0,0,0,2,8,2460,0.0,2005,0.0,98033,47.6684,-122.175,1850,9000,3,2015
1760650880,327000.0,4,2.5,2110,3825,2.0,0,0,2,7,2110,0.0,2013,0.0,98042,47.359,-122.082,1950,3825,3,2015
567000382,370000.0,2,1.0,780,1133,2.0,0,0,2,7,780,0.0,2009,0.0,98144,47.5924,-122.295,1130,1270,11,2014
7852100150,459000.0,5,3.5,2640,6895,2.0,0,0,2,7,2640,0.0,2001,0.0,98065,47.5298,-121.879,2640,5267,6,2014
2622059197,365000.0,4,2.5,2420,8404,2.0,0,0,2,8,2420,0.0,2013,0.0,98042,47.372,-122.13,2440,4822,12,2014
1389600040,255000.0,4,2.5,1987,6000,2.0,0,0,2,7,1987,0.0,2011,0.0,98001,47.2679,-122.255,1880,9589,12,2014
7904700032,375000.0,2,1.5,1130,912,2.0,0,0,2,8,1000,130.0,2006,0.0,98116,47.5638,-122.388,1500,1474,10,2014
3744000040,518380.0,4,2.5,2810,4500,2.0,0,0,2,9,2810,0.0,2014,0.0,98038,47.3552,-122.023,2980,5046,7,2014
1773100604,346000.0,3,3.25,1500,1442,2.0,0,0,2,8,1150,350.0,2007,0.0,98106,47.5592,-122.362,1500,1533,7,2014
9268850360,302059.0,4,2.0,1390,745,3.0,0,0,2,7,1390,0.0,2008,0.0,98027,47.5393,-122.026,1390,942,2,2015
7853420450,575000.0,4,2.5,2500,4945,2.0,0,0,2,9,2500,0.0,2013,0.0,98065,47.5185,-121.885,2760,6000,5,2014
